depth	d18O	dD
1471.289	-30.21	
1471.300	-29.38	
1471.310	-28.33	
1471.321	-27.42	
1471.332	-26.65	
1471.342	-26.25	
1471.353	-26.62	
1471.363	-27.07	
1471.374	-28.19	
1471.384	-28.75	
1471.395	-29.62	
1471.406	-29.95	
1471.416	-30.50	
1471.427	-30.54	
1471.437	-30.63	
1471.448	-30.53	
1471.458	-31.34	
1471.469	-29.18	
1471.480	-28.38	
1471.490	-27.28	
1471.501	-26.60	
1471.511	-26.66	
1471.522	-26.52	
1471.532	-27.03	
1471.543	-27.48	
1471.553	-27.98	
1471.564	-28.36	
1471.575	-28.33	
1471.585	-28.17	
1471.596	-28.08	
1471.606	-27.73	
1471.617	-27.26	
1471.627	-27.14	
1471.638	-27.46	
1471.648	-27.94	
1471.659	-28.70	
1471.670	-28.87	
1471.680	-29.19	
1471.691	-28.72	
1471.701	-28.15	
1471.712	-27.42	
1471.722	-26.89	
1471.733	-26.89	
1471.744	-27.70	
1471.754	-29.01	
1471.765	-30.26	
1471.775	-32.14	
1471.786	-32.74	
1471.796	-32.32	
1471.807	-31.37	
1471.817	-29.41	
1471.828	-28.02	
1471.838	-27.26	
1471.849	-26.81	
1471.860	-26.31	
1471.870	-26.04	
1471.881	-26.36	
1471.891	-26.84	
1471.902	-27.97	
1471.912	-29.09	
1471.923	-30.15	
1471.933	-30.93	
1471.944	-31.37	
1471.955	-31.30	
1471.965	-30.63	
1471.976	-29.60	
1471.986	-28.58	
1471.997	-27.87	
1472.007	-27.48	
1472.018	-27.87	
1472.028	-28.65	
1472.039	-29.73	
1472.049	-30.70	
1472.060	-30.79	
1472.071	-30.13	
1472.081	-29.22	
1472.092	-28.42	
1472.102	-27.38	
1472.113	-27.30	
1472.123	-27.70	
1472.134	-28.57	
1472.144	-29.23	
1472.155	-29.97	
1472.165	-30.30	
1472.176	-30.20	
1472.187	-29.86	
1472.197	-28.96	
1472.208	-27.95	
1472.218	-26.58	
1472.229	-25.22	
1472.239	-23.71	
1472.250	-23.16	
1472.260	-24.97	
1472.271	-27.16	
1472.281	-28.15	
1472.292	-28.56	
1472.302	-28.70	
1472.313	-28.49	
1472.324	-27.89	
1472.334	-27.35	
1472.345	-26.88	
1472.355	-26.79	
1472.366	-27.14	
1472.376	-28.02	
1472.387	-29.43	
1472.397	-28.71	
1472.408	-29.84	
1472.418	-29.88	
1472.429	-29.67	
1472.439	-29.49	
1472.450	-28.94	
1472.460	-28.32	
1472.471	-27.43	
1472.482	-26.62	
1472.492	-26.25	
1472.503	-26.26	
1472.513	-26.75	
1472.524	-27.53	
1472.534	-28.13	
1472.545	-28.56	
1472.555	-28.63	
1472.566	-28.31	
1472.576	-27.86	
1472.587	-27.04	
1472.597	-26.61	
1472.608	-26.47	
1472.618	-26.88	
1472.629	-27.98	
1472.639	-29.22	
1472.650	-30.09	
1472.661	-30.76	
1472.671	-31.16	
1472.682	-30.94	
1472.692	-30.23	
1472.703	-29.07	
1472.713	-28.55	
1472.724	-28.15	
1472.734	-28.40	
1472.745	-28.66	
1472.755	-28.95	
1472.766	-29.20	
1472.776	-28.89	
1472.787	-28.04	
1472.797	-27.28	
1472.808	-26.28	
1472.818	-25.46	
1472.829	-26.09	
1472.839	-27.95	
1472.850	-29.89	
1472.860	-30.72	
1472.871	-30.79	
1472.881	-30.70	
1472.892	-30.05	
1472.903	-28.86	
1472.913	-28.10	
1472.924	-26.97	
1472.934	-26.17	
1472.945	-25.74	
1472.955	-27.37	
1472.966	-30.80	
1472.976	-33.23	
1472.987	-33.64	
1472.997	-31.81	
1473.008	-29.08	
1473.018	-26.86	
1473.029	-25.96	
1473.039	-25.31	
1473.050	-24.54	
1473.060	-24.87	
1473.071	-25.74	
1473.081	-26.87	
1473.092	-27.68	
1473.102	-28.16	
1473.113	-27.96	
1473.123	-27.86	
1473.134	-28.12	
1473.144	-28.65	
1473.155	-28.60	
1473.165	-27.53	
1473.176	-25.92	
1473.186	-24.76	
1473.197	-24.87	
1473.207	-25.98	
1473.218	-27.60	
1473.228	-28.68	
1473.239	-29.28	
1473.249	-29.38	
1473.260	-29.06	
1473.270	-28.52	
1473.281	-28.00	
1473.291	-27.31	
1473.302	-26.72	
1473.312	-25.87	
1473.323	-26.44	
1473.333	-27.24	
1473.344	-27.68	
1473.354	-27.81	
1473.365	-27.35	
1473.375	-27.24	
1473.386	-27.17	
1473.396	-26.89	
1473.407	-26.65	
1473.417	-26.40	
1473.428	-26.52	
1473.438	-27.85	
1473.449	-29.77	
1473.459	-31.00	
1473.470	-31.91	
1473.480	-31.94	
1473.491	-31.05	
1473.501	-29.60	
1473.512	-27.39	
1473.522	-24.84	
1473.533	-24.52	
1473.543	-26.61	
1473.554	-27.98	
1473.564	-28.66	
1473.575	-28.93	
1473.585	-28.62	
1473.596	-27.49	
1473.606	-26.36	
1473.617	-25.44	
1473.627	-25.86	
1473.638	-26.95	
1473.648	-28.28	
1473.659	-28.65	
1473.669	-28.61	
1473.680	-28.43	
1473.690	-27.73	
1473.701	-26.81	
1473.711	-26.13	
1473.722	-26.33	
1473.732	-27.03	
1473.743	-28.07	
1473.753	-28.99	
1473.764	-29.18	
1473.774	-29.53	
1473.785	-29.32	
1473.795	-29.01	
1473.806	-28.23	
1473.816	-27.64	
1473.827	-27.26	
1473.837	-28.10	
1473.848	-29.75	
1473.858	-28.99	
1473.869	-30.73	
1473.879	-31.22	
1473.890	-29.65	
1473.900	-28.44	
1473.911	-27.01	
1473.921	-26.73	
1473.932	-26.88	
1473.942	-27.12	
1473.953	-27.61	
1473.963	-28.37	
1473.974	-28.90	
1473.984	-28.43	
1473.995	-26.99	
1474.005	-25.85	
1474.016	-24.82	
1474.026	-24.24	
1474.036	-23.84	
1474.047	-23.94	
1474.057	-24.35	
1474.068	-25.28	
1474.078	-26.23	
1474.089	-28.00	
1474.099	-28.78	
1474.110	-28.75	
1474.120	-28.83	
1474.131	-28.36	
1474.141	-27.97	
1474.152	-27.37	
1474.162	-27.01	
1474.173	-26.78	
1474.183	-26.66	
1474.194	-26.52	
1474.204	-26.26	
1474.215	-26.85	
1474.225	-27.82	
1474.236	-29.17	
1474.246	-29.77	
1474.256	-29.78	
1474.267	-29.48	
1474.277	-29.24	
1474.288	-28.44	
1474.298	-27.85	
1474.309	-27.33	
1474.319	-27.08	
1474.330	-27.69	
1474.340	-28.23	
1474.351	-28.38	
1474.361	-28.69	
1474.372	-28.79	
1474.382	-28.24	
1474.393	-27.64	
1474.403	-27.01	
1474.414	-27.05	
1474.424	-26.89	
1474.434	-27.03	
1474.445	-26.68	
1474.455	-26.03	
1474.466	-25.53	
1474.476	-25.15	
1474.487	-24.37	
1474.497	-24.43	
1474.508	-24.81	
1474.518	-25.79	
1474.529	-27.28	
1474.539	-28.36	
1474.550	-29.05	
1474.560	-29.16	
1474.571	-28.93	
1474.581	-27.64	
1474.591	-28.11	
1474.602	-28.29	
1474.612	-27.58	
1474.623	-27.44	
1474.633	-26.72	
1474.644	-26.21	
1474.654	-26.61	
1474.665	-27.39	
1474.675	-27.93	
1474.686	-28.43	
1474.696	-28.78	
1474.707	-28.69	
1474.717	-28.56	
1474.727	-28.21	
1474.738	-27.93	
1474.748	-27.51	
1474.759	-26.86	
1474.769	-26.93	
1474.780	-26.96	
1474.790	-26.71	
1474.801	-26.96	
1474.811	-27.49	
1474.822	-27.97	
1474.832	-28.72	
1474.842	-29.28	
1474.853	-29.26	
1474.863	-28.68	
1474.874	-27.94	
1474.884	-27.08	
1474.895	-26.77	
1474.905	-26.84	
1474.916	-27.94	
1474.926	-29.35	
1474.937	-30.22	
1474.947	-30.34	
1474.957	-30.03	
1474.968	-29.53	
1474.978	-28.63	
1474.989	-27.39	
1474.999	-27.54	
1475.010	-27.97	
1475.020	-28.80	
1475.031	-29.79	
1475.041	-31.11	
1475.052	-31.54	
1475.062	-31.50	
1475.072	-31.04	
1475.083	-30.42	
1475.093	-28.79	
1475.104	-27.51	
1475.114	-26.53	
1475.125	-26.31	
1475.135	-26.48	
1475.146	-27.14	
1475.156	-28.48	
1475.166	-29.93	
1475.177	-30.48	
1475.187	-30.40	
1475.198	-29.79	
1475.208	-28.75	
1475.219	-27.81	
1475.229	-26.99	
1475.240	-26.11	
1475.250	-25.31	
1475.260	-25.73	
1475.271	-26.71	
1475.281	-27.69	
1475.292	-28.69	
1475.302	-29.56	
1475.313	-30.32	
1475.323	-31.09	
1475.334	-30.97	
1475.344	-30.67	
1475.354	-29.86	
1475.365	-28.59	
1475.375	-27.57	
1475.386	-27.13	
1475.396	-27.44	
1475.407	-27.96	
1475.417	-28.25	
1475.427	-28.44	
1475.438	-28.06	
1475.448	-27.81	
1475.459	-27.31	
1475.469	-26.53	
1475.480	-26.00	
1475.490	-26.37	
1475.501	-27.72	
1475.511	-28.14	
1475.521	-28.85	
1475.532	-29.22	
1475.542	-29.38	
1475.553	-29.08	
1475.563	-28.62	
1475.574	-27.62	
1475.584	-26.15	
1475.594	-25.34	
1475.605	-25.06	
1475.615	-25.81	
1475.626	-26.79	
1475.636	-27.62	
1475.647	-28.31	
1475.657	-28.61	
1475.667	-28.61	
1475.678	-28.50	
1475.688	-27.08	
1475.699	-24.99	
1475.709	-23.73	
1475.720	-23.45	
1475.730	-23.76	
1475.740	-24.27	
1475.751	-25.22	
1475.761	-26.27	
1475.772	-26.95	
1475.782	-27.07	
1475.793	-26.98	
1475.803	-26.46	
1475.813	-26.02	
1475.824	-26.28	
1475.834	-27.15	
1475.845	-28.61	
1475.855	-30.09	
1475.865	-30.63	
1475.876	-30.86	
1475.886	-30.89	
1475.897	-30.62	
1475.907	-29.68	
1475.918	-28.15	
1475.928	-26.88	
1475.938	-26.22	
1475.949	-26.17	
1475.959	-26.66	
1475.970	-27.81	
1475.980	-28.72	
1475.991	-28.86	
1476.001	-28.36	
1476.011	-27.52	
1476.022	-26.68	
1476.032	-25.86	
1476.043	-24.79	
1476.053	-24.27	
1476.063	-24.93	
1476.074	-26.55	
1476.084	-28.04	
1476.095	-29.35	
1476.105	-30.42	
1476.116	-30.92	
1476.126	-30.84	
1476.136	-30.46	
1476.147	-29.72	
1476.157	-29.33	
1476.168	-28.48	
1476.178	-27.59	
1476.188	-26.98	
1476.199	-26.22	
1476.209	-25.66	
1476.220	-26.14	
1476.230	-27.39	
1476.240	-28.78	
1476.251	-28.71	
1476.261	-27.95	
1476.272	-26.96	
1476.282	-26.82	
1476.293	-26.45	
1476.303	-26.00	
1476.313	-25.46	
1476.324	-25.24	
1476.334	-25.73	
1476.345	-26.65	
1476.355	-27.32	
1476.365	-28.20	
1476.376	-28.88	
1476.386	-28.71	
1476.397	-28.34	
1476.407	-27.99	
1476.417	-27.17	
1476.428	-27.06	
1476.438	-27.85	
1476.449	-29.67	
1476.459	-30.44	
1476.469	-30.98	
1476.480	-31.51	
1476.490	-31.31	
1476.501	-30.77	
1476.511	-30.25	
1476.521	-29.30	
1476.532	-28.26	
1476.542	-27.33	
1476.553	-26.31	
1476.563	-25.86	
1476.573	-25.62	
1476.584	-26.08	
1476.594	-26.53	
1476.605	-26.49	
1476.615	-26.35	
1476.625	-26.08	
1476.636	-26.06	
1476.646	-26.69	
1476.657	-27.07	
1476.667	-28.09	
1476.677	-28.91	
1476.688	-29.40	
1476.698	-29.36	
1476.709	-28.88	
1476.719	-28.55	
1476.729	-28.29	
1476.740	-28.63	
1476.750	-29.03	
1476.761	-29.17	
1476.771	-29.16	
1476.781	-28.81	
1476.792	-28.07	
1476.802	-27.53	
1476.813	-26.80	
1476.823	-26.46	
1476.833	-25.96	
1476.844	-25.78	
1476.854	-26.67	
1476.864	-27.39	
1476.875	-27.58	
1476.885	-27.38	
1476.896	-27.01	
1476.906	-27.05	
1476.916	-27.23	
1476.927	-27.35	
1476.937	-26.85	
1476.948	-26.27	
1476.958	-25.77	
1476.968	-25.34	
1476.979	-25.32	
1476.989	-25.55	
1477.000	-25.76	
1477.010	-26.18	
1477.020	-26.81	
1477.031	-27.33	
1477.041	-27.57	
1477.051	-27.91	
1477.062	-28.06	
1477.072	-28.33	
1477.083	-28.15	
1477.093	-28.06	
1477.103	-25.83	
1477.114	-27.25	
1477.124	-24.50	
1477.135	-24.86	
1477.145	-26.59	
1477.155	-27.39	
1477.166	-27.85	
1477.176	-27.78	
1477.186	-27.61	
1477.197	-27.80	
1477.207	-28.26	
1477.218	-28.46	
1477.228	-28.85	
1477.238	-29.11	
1477.249	-29.31	
1477.259	-28.75	
1477.269	-28.12	
1477.280	-27.53	
1477.290	-25.98	
1477.301	-24.84	
1477.311	-24.59	
1477.321	-24.51	
1477.332	-25.22	
1477.342	-26.10	
1477.352	-27.01	
1477.363	-28.34	
1477.373	-29.31	
1477.384	-29.59	
1477.394	-29.38	
1477.404	-28.92	
1477.415	-28.34	
1477.425	-27.46	
1477.435	-26.73	
1477.446	-25.55	
1477.456	-24.16	
1477.467	-24.43	
1477.477	-26.96	
1477.487	-26.09	
1477.498	-27.03	
1477.508	-28.04	
1477.518	-29.48	
1477.529	-30.60	
1477.539	-29.84	
1477.549	-28.37	
1477.560	-27.51	
1477.570	-27.04	
1477.581	-26.27	
1477.591	-25.69	
1477.601	-25.61	
1477.612	-26.69	
1477.622	-29.18	
1477.632	-30.88	
1477.643	-31.07	
1477.653	-31.07	
1477.664	-30.63	
1477.674	-30.12	
1477.684	-29.60	
1477.695	-28.91	
1477.705	-27.99	
1477.715	-26.67	
1477.726	-26.05	
1477.736	-25.84	
1477.746	-26.14	
1477.757	-26.84	
1477.767	-27.77	
1477.778	-27.93	
1477.788	-28.22	
1477.798	-27.82	
1477.809	-27.57	
1477.819	-27.10	
1477.829	-26.40	
1477.840	-26.27	
1477.850	-27.27	
1477.860	-28.76	
1477.871	-30.31	
1477.881	-31.66	
1477.891	-32.41	
1477.902	-31.57	
1477.912	-30.45	
1477.923	-28.93	
1477.933	-27.86	
1477.943	-27.27	
1477.954	-27.03	
1477.964	-27.19	
1477.974	-27.43	
1477.985	-27.44	
1477.995	-27.35	
1478.005	-27.58	
1478.016	-28.10	
1478.026	-29.20	
1478.036	-29.62	
1478.047	-29.64	
1478.057	-29.65	
1478.067	-29.25	
1478.078	-28.83	
1478.088	-28.15	
1478.099	-27.78	
1478.109	-27.47	
1478.119	-27.52	
1478.130	-28.01	
1478.140	-28.47	
1478.150	-28.70	
1478.161	-28.34	
1478.171	-27.31	
1478.181	-25.86	
1478.192	-24.76	
1478.202	-24.46	
1478.212	-24.88	
1478.223	-25.58	
1478.233	-26.12	
1478.243	-26.28	
1478.254	-26.15	
1478.264	-25.92	
1478.274	-25.60	
1478.285	-25.72	
1478.295	-26.01	
1478.305	-26.88	
1478.316	-28.93	
1478.326	-29.87	
1478.337	-29.87	
1478.347	-29.60	
1478.357	-29.16	
1478.368	-28.67	
1478.378	-28.06	
1478.388	-27.52	
1478.399	-27.07	
1478.409	-27.18	
1478.419	-27.55	
1478.430	-28.11	
1478.440	-28.95	
1478.450	-29.61	
1478.461	-30.08	
1478.471	-29.98	
1478.481	-29.47	
1478.492	-28.91	
1478.502	-28.37	
1478.512	-28.51	
1478.523	-29.33	
1478.533	-29.97	
1478.543	-30.19	
1478.554	-30.11	
1478.564	-29.79	
1478.574	-29.50	
1478.585	-28.78	
1478.595	-27.48	
1478.605	-25.62	
1478.616	-25.87	
1478.626	-26.53	
1478.636	-27.10	
1478.647	-27.92	
1478.657	-28.52	
1478.667	-28.75	
1478.678	-28.41	
1478.688	-28.21	
1478.698	-27.78	
1478.709	-27.25	
1478.719	-27.04	
1478.729	-26.85	
1478.740	-27.87	
1478.750	-29.38	
1478.760	-30.52	
1478.771	-31.28	
1478.781	-31.10	
1478.791	-31.12	
1478.802	-30.66	
1478.812	-30.15	
1478.822	-29.61	
1478.833	-28.81	
1478.843	-28.20	
1478.853	-28.73	
1478.864	-28.87	
1478.874	-29.64	
1478.884	-29.95	
1478.895	-30.14	
1478.905	-30.24	
1478.915	-29.82	
1478.926	-29.61	
1478.936	-28.91	
1478.946	-28.03	
1478.956	-25.98	
1478.967	-24.43	
1478.977	-25.07	
1478.987	-26.78	
1478.998	-28.66	
1479.008	-29.76	
1479.018	-30.90	
1479.029	-31.94	
1479.039	-32.33	
1479.049	-32.10	
1479.060	-31.18	
1479.070	-29.67	
1479.080	-27.83	
1479.091	-27.16	
1479.101	-27.53	
1479.111	-28.92	
1479.122	-29.85	
1479.132	-30.11	
1479.142	-29.88	
1479.153	-29.51	
1479.163	-29.13	
1479.173	-28.48	
1479.184	-27.78	
1479.194	-26.60	
1479.204	-24.78	
1479.214	-24.04	
1479.225	-25.34	
1479.235	-27.00	
1479.245	-27.62	
1479.256	-27.74	
1479.266	-27.72	
1479.276	-27.67	
1479.287	-27.59	
1479.297	-27.12	
1479.307	-26.88	
1479.318	-26.21	
1479.328	-25.32	
1479.338	-24.76	
1479.349	-24.50	
1479.359	-24.98	
1479.369	-25.82	
1479.379	-27.30	
1479.390	-28.91	
1479.400	-30.35	
1479.410	-30.28	
1479.421	-29.72	
1479.431	-28.68	
1479.441	-28.10	
1479.452	-27.42	
1479.462	-26.70	
1479.472	-26.63	
1479.483	-26.25	
1479.493	-26.67	
1479.503	-26.57	
1479.513	-26.68	
1479.524	-26.43	
1479.534	-25.93	
1479.544	-25.64	
1479.555	-24.96	
1479.565	-23.58	
1479.575	-23.69	
1479.586	-26.04	
1479.596	-27.33	
1479.606	-28.04	
1479.617	-28.03	
1479.627	-27.97	
1479.637	-27.93	
1479.647	-27.85	
1479.658	-27.50	
1479.668	-27.28	
1479.678	-26.89	
1479.689	-27.05	
1479.699	-27.09	
1479.709	-27.35	
1479.719	-27.06	
1479.730	-26.97	
1479.740	-27.36	
1479.750	-27.78	
1479.761	-27.25	
1479.771	-26.67	
1479.781	-25.26	
1479.792	-24.30	
1479.802	-24.07	
1479.812	-25.00	
1479.822	-26.26	
1479.833	-26.88	
1479.843	-27.87	
1479.853	-28.59	
1479.864	-27.38	
1479.874	-26.82	
1479.884	-26.36	
1479.895	-26.54	
1479.905	-27.05	
1479.915	-27.32	
1479.925	-28.02	
1479.936	-28.51	
1479.946	-28.45	
1479.956	-27.54	
1479.967	-26.58	
1479.977	-25.68	
1479.987	-24.87	
1479.997	-24.32	
1480.008	-24.41	
1480.018	-25.15	
1480.028	-26.40	
1480.039	-27.51	
1480.049	-28.20	
1480.059	-28.99	
1480.069	-29.18	
1480.080	-28.23	
1480.090	-26.26	
1480.100	-25.32	
1480.111	-26.26	
1480.121	-27.39	
1480.131	-28.30	
1480.141	-28.88	
1480.152	-29.56	
1480.162	-29.83	
1480.172	-29.72	
1480.183	-29.39	
1480.193	-29.06	
1480.203	-28.27	
1480.213	-27.53	
1480.224	-26.91	
1480.234	-26.48	
1480.244	-26.04	
1480.255	-26.16	
1480.265	-26.50	
1480.275	-26.88	
1480.285	-27.30	
1480.296	-27.13	
1480.306	-26.86	
1480.316	-26.33	
1480.327	-25.65	
1480.337	-25.02	
1480.347	-25.04	
1480.357	-26.52	
1480.368	-27.80	
1480.378	-28.13	
1480.388	-27.67	
1480.398	-27.42	
1480.409	-27.18	
1480.419	-27.11	
1480.429	-26.84	
1480.440	-26.38	
1480.450	-25.76	
1480.460	-25.44	
1480.470	-25.74	
1480.481	-26.45	
1480.491	-27.14	
1480.501	-27.77	
1480.512	-28.12	
1480.522	-28.48	
1480.532	-28.45	
1480.542	-28.23	
1480.553	-27.62	
1480.563	-27.39	
1480.573	-27.31	
1480.583	-28.01	
1480.594	-28.92	
1480.604	-29.62	
1480.614	-29.88	
1480.624	-29.93	
1480.635	-29.47	
1480.645	-28.86	
1480.655	-28.28	
1480.666	-27.66	
1480.676	-27.65	
1480.686	-27.70	
1480.696	-29.08	
1480.707	-28.79	
1480.717	-28.45	
1480.727	-29.11	
1480.737	-28.65	
1480.748	-28.25	
1480.758	-27.48	
1480.768	-26.65	
1480.779	-26.21	
1480.789	-25.98	
1480.799	-26.24	
1480.809	-27.27	
1480.820	-27.82	
1480.830	-29.90	
1480.840	-28.85	
1480.850	-30.08	
1480.861	-29.15	
1480.871	-27.79	
1480.881	-27.31	
1480.891	-27.67	
1480.902	-29.75	
1480.912	-28.75	
1480.922	-30.77	
1480.932	-31.31	
1480.943	-31.00	
1480.953	-29.65	
1480.963	-28.06	
1480.973	-26.76	
1480.984	-25.69	
1480.994	-25.48	
1481.004	-26.12	
1481.015	-26.84	
1481.025	-27.24	
1481.035	-27.81	
1481.045	-28.42	
1481.056	-28.47	
1481.066	-28.51	
1481.076	-28.31	
1481.086	-27.88	
1481.097	-27.60	
1481.107	-27.39	
1481.117	-26.81	
1481.127	-25.93	
1481.138	-24.48	
1481.148	-23.86	
1481.158	-24.25	
1481.168	-24.82	
1481.179	-25.73	
1481.189	-26.87	
1481.199	-28.27	
1481.209	-29.79	
1481.220	-29.70	
1481.230	-27.90	
1481.240	-27.24	
1481.250	-28.03	
1481.261	-28.89	
1481.271	-29.16	
1481.281	-29.33	
1481.291	-29.37	
1481.302	-29.33	
1481.312	-29.23	
1481.322	-28.96	
1481.332	-28.76	
1481.343	-28.30	
1481.353	-27.55	
1481.363	-26.71	
1481.373	-26.19	
1481.384	-25.96	
1481.394	-25.70	
1481.404	-26.64	
1481.414	-27.64	
1481.425	-28.42	
1481.435	-28.82	
1481.445	-29.17	
1481.455	-29.58	
1481.466	-29.64	
1481.476	-29.61	
1481.486	-29.52	
1481.496	-29.28	
1481.506	-28.70	
1481.517	-27.99	
1481.527	-27.14	
1481.537	-26.52	
1481.547	-26.62	
1481.558	-26.91	
1481.568	-27.42	
1481.578	-27.22	
1481.588	-27.65	
1481.599	-28.03	
1481.609	-28.05	
1481.619	-28.25	
1481.629	-28.47	
1481.640	-28.09	
1481.650	-27.87	
1481.660	-27.61	
1481.670	-27.25	
1481.681	-27.41	
1481.691	-27.67	
1481.701	-28.34	
1481.711	-28.61	
1481.721	-28.16	
1481.732	-27.74	
1481.742	-27.17	
1481.752	-26.59	
1481.762	-26.38	
1481.773	-26.08	
1481.783	-25.95	
1481.793	-25.84	
1481.803	-26.67	
1481.814	-27.50	
1481.824	-28.16	
1481.834	-28.34	
1481.844	-28.35	
1481.854	-28.43	
1481.865	-27.73	
1481.875	-26.85	
1481.885	-25.83	
1481.895	-25.52	
1481.906	-25.59	
1481.916	-26.08	
1481.926	-26.62	
1481.936	-27.14	
1481.947	-27.65	
1481.957	-27.80	
1481.967	-27.61	
1481.977	-26.72	
1481.987	-26.07	
1481.998	-26.59	
1482.008	-27.78	
1482.018	-28.69	
1482.028	-29.43	
1482.039	-29.32	
1482.049	-29.15	
1482.059	-28.89	
1482.069	-28.34	
1482.079	-28.07	
1482.090	-27.78	
1482.100	-27.62	
1482.110	-27.73	
1482.120	-28.12	
1482.131	-28.60	
1482.141	-28.74	
1482.151	-28.82	
1482.161	-28.54	
1482.171	-28.37	
1482.182	-28.07	
1482.192	-27.63	
1482.202	-26.92	
1482.212	-26.32	
1482.223	-25.60	
1482.233	-25.10	
1482.243	-25.16	
1482.253	-25.93	
1482.263	-26.62	
1482.274	-26.90	
1482.284	-27.13	
1482.294	-27.33	
1482.304	-27.71	
1482.315	-28.19	
1482.325	-28.77	
1482.335	-28.89	
1482.345	-28.33	
1482.355	-27.19	
1482.366	-26.24	
1482.376	-25.85	
1482.386	-25.90	
1482.396	-26.49	
1482.406	-27.71	
1482.417	-28.71	
1482.427	-29.47	
1482.437	-29.69	
1482.447	-29.62	
1482.458	-29.29	
1482.468	-28.76	
1482.478	-28.08	
1482.488	-27.96	
1482.498	-28.12	
1482.509	-28.31	
1482.519	-28.67	
1482.529	-28.69	
1482.539	-28.76	
1482.549	-28.45	
1482.560	-27.86	
1482.570	-27.11	
1482.580	-26.83	
1482.590	-27.77	
1482.600	-29.27	
1482.611	-30.05	
1482.621	-29.67	
1482.631	-28.63	
1482.641	-27.22	
1482.651	-26.51	
1482.662	-26.15	
1482.672	-25.84	
1482.682	-25.55	
1482.692	-25.62	
1482.702	-25.66	
1482.713	-25.66	
1482.723	-25.55	
1482.733	-25.30	
1482.743	-24.91	
1482.754	-24.48	
1482.764	-24.05	
1482.774	-24.07	
1482.784	-24.48	
1482.794	-25.28	
1482.805	-26.18	
1482.815	-27.09	
1482.825	-28.04	
1482.835	-28.66	
1482.845	-28.91	
1482.856	-28.91	
1482.866	-28.39	
1482.876	-27.64	
1482.886	-25.81	
1482.896	-24.79	
1482.907	-25.31	
1482.917	-26.60	
1482.927	-28.14	
1482.937	-29.19	
1482.947	-29.78	
1482.957	-30.09	
1482.968	-30.00	
1482.978	-29.58	
1482.988	-28.94	
1482.998	-28.44	
1483.008	-28.27	
1483.019	-27.71	
1483.029	-27.15	
1483.039	-26.86	
1483.049	-27.00	
1483.059	-27.39	
1483.070	-28.04	
1483.080	-28.46	
1483.090	-28.54	
1483.100	-28.61	
1483.110	-28.34	
1483.121	-27.95	
1483.131	-27.44	
1483.141	-26.58	
1483.151	-26.19	
1483.161	-25.79	
1483.172	-25.27	
1483.182	-25.52	
1483.192	-25.57	
1483.202	-26.05	
1483.212	-26.53	
1483.222	-27.16	
1483.233	-27.88	
1483.243	-28.73	
1483.253	-29.35	
1483.263	-29.62	
1483.273	-29.88	
1483.284	-29.41	
1483.294	-29.89	
1483.304	-28.66	
1483.314	-27.97	
1483.324	-27.26	
1483.334	-26.80	
1483.345	-27.34	
1483.355	-28.05	
1483.365	-28.20	
1483.375	-28.17	
1483.385	-27.54	
1483.396	-26.81	
1483.406	-26.65	
1483.416	-27.37	
1483.426	-29.09	
1483.436	-31.02	
1483.446	-31.89	
1483.457	-32.07	
1483.467	-31.62	
1483.477	-31.04	
1483.487	-30.04	
1483.497	-28.38	
1483.508	-26.80	
1483.518	-26.80	
1483.528	-27.14	
1483.538	-27.53	
1483.548	-28.09	
1483.558	-28.25	
1483.569	-27.80	
1483.579	-27.31	
1483.589	-26.68	
1483.599	-25.99	
1483.609	-25.26	
1483.619	-25.10	
1483.630	-25.12	
1483.640	-25.62	
1483.650	-26.50	
1483.660	-27.38	
1483.670	-27.82	
1483.681	-28.53	
1483.691	-28.83	
1483.701	-29.40	
1483.711	-29.96	
1483.721	-29.77	
1483.731	-28.41	
1483.742	-26.33	
1483.752	-25.92	
1483.762	-26.69	
1483.772	-27.87	
1483.782	-28.91	
1483.792	-30.02	
1483.803	-30.35	
1483.813	-30.00	
1483.823	-28.98	
1483.833	-28.39	
1483.843	-28.01	
1483.853	-27.54	
1483.864	-26.87	
1483.874	-26.29	
1483.884	-26.37	
1483.894	-26.64	
1483.904	-27.17	
1483.914	-27.73	
1483.925	-28.41	
1483.935	-28.95	
1483.945	-29.22	
1483.955	-29.33	
1483.965	-29.36	
1483.975	-29.25	
1483.986	-28.88	
1483.996	-28.54	
1484.006	-28.51	
1484.016	-28.61	
1484.026	-29.07	
1484.036	-29.52	
1484.047	-30.18	
1484.057	-30.51	
1484.067	-30.30	
1484.077	-29.77	
1484.087	-29.00	
1484.097	-28.30	
1484.107	-28.19	
1484.118	-28.11	
1484.128	-28.75	
1484.138	-28.99	
1484.148	-29.20	
1484.158	-28.91	
1484.168	-28.38	
1484.179	-27.77	
1484.189	-27.33	
1484.199	-27.06	
1484.209	-26.78	
1484.219	-26.90	
1484.229	-27.07	
1484.240	-27.17	
1484.250	-27.04	
1484.260	-27.15	
1484.270	-27.58	
1484.280	-28.33	
1484.290	-29.46	
1484.300	-29.89	
1484.311	-29.33	
1484.321	-27.74	
1484.331	-25.44	
1484.341	-24.03	
1484.351	-23.85	
1484.361	-24.68	
1484.372	-25.99	
1484.382	-27.04	
1484.392	-27.74	
1484.402	-28.25	
1484.412	-28.30	
1484.422	-27.93	
1484.432	-27.32	
1484.443	-26.55	
